,TICKET_CARRIER,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,avg_price_0,avg_price_1,avg_price_2,avg_price_3,tot_passengers_0,tot_passengers_1,tot_passengers_2,tot_passengers_3,avg_dist_0,avg_dist_1,avg_dist_2,avg_dist_3,Airline.nane_0,tot_passengers_sqr_0,tot_passengers_sqr_1,tot_passengers_sqr_2,tot_passengers_sqr_3,QUARTER_0,avg_dist_sqr_0,avg_dist_sqr_1,avg_dist_sqr_2,avg_dist_sqr_3,AIRLINE_ID_0,Period_0,ID_0
4176,AA,13230,11298,235.803461538462,283.517464788732,415.283181818182,326.956390977444,29,71,112,137,1390.19230769231,1385.61971830986,1379.25454545455,1373.90977443609,American Airlines,841.0,5041.0,12544.0,18769.0,1,1932634.65236686,1919942.00376909,1902343.10115702,1887628.06829103,4,1,4665
4178,AA,13230,11697,238.03,308.5,257.123333333333,220.78527027027,1,1,51,76,1044.0,1776.0,1062.35416666667,1058.82432432432,American Airlines,1.0,1.0,2601.0,5776.0,1,1089936.0,3154176.0,1128596.37543403,1121108.94978086,4,1,4667
4180,AA,13230,12889,319.0,486.3325,381.9438,329.1416,3,8,51,50,2108.0,2154.625,2297.44,2307.68,American Airlines,9.0,64.0,2601.0,2500.0,1,4443664.0,4642408.890625,5278230.5536,5325386.9824,4,1,4669
4181,AA,13230,12892,268.5,415.8925,342.056909090909,280.381318681319,1,12,56,95,2338.0,2579.25,2492.29090909091,2490.35164835165,American Airlines,1.0,144.0,3136.0,9025.0,1,5466244.0,6652530.5625,6211513.97553719,6201851.33244777,4,1,4670
4182,AA,13230,13198,165.0,228.05,270.854666666667,236.419166666667,1,8,15,27,997.0,997.0,1201.2,1111.58333333333,American Airlines,1.0,64.0,225.0,729.0,1,994009.0,994009.0,1442881.44,1235617.50694444,4,1,4671
4184,AA,13230,13487,217.166666666667,340.998333333333,279.09380952381,205.947714285714,3,6,21,36,928.0,928.0,1111.0,1159.85714285714,American Airlines,9.0,36.0,441.0,1296.0,1,861184.0,861184.0,1234321.0,1345268.59183673,4,1,4673
4185,AA,13230,13930,815.0,280.202296296296,468.708571428571,295.315833333333,1,176,14,12,1202.0,598.103703703704,851.285714285714,857.666666666667,American Airlines,1.0,30976.0,196.0,144.0,1,1444804.0,357728.040384088,724687.367346939,735592.111111111,4,1,4674
4186,AA,13230,14107,352.5,326.875555555556,343.712222222222,313.128659793814,2,9,97,105,2034.0,2085.22222222222,2180.1,2182.81443298969,American Airlines,4.0,81.0,9409.0,11025.0,1,4137156.0,4348151.71604938,4752836.01,4764678.84886811,4,1,4675
4188,AA,13230,14683,185.41,305.4075,395.2596,313.005405405405,1,9,25,44,1635.0,1635.0,1523.24,1519.62162162162,American Airlines,1.0,81.0,625.0,1936.0,1,2673225.0,2673225.0,2320260.0976,2309249.87289993,4,1,4678
4189,AA,13230,14747,225.131428571429,438.221428571429,365.765833333333,291.591818181818,7,7,12,11,2315.0,2315.0,2470.66666666667,2389.36363636364,American Airlines,49.0,49.0,144.0,121.0,1,5359225.0,5359225.0,6104193.77777778,5709058.58677686,4,1,4679
4190,AA,13230,14771,168.5,310.055,337.8292,393.497307692308,1,8,25,28,2440.0,2546.75,2643.28,2663.57692307692,American Airlines,1.0,64.0,625.0,784.0,1,5953600.0,6485935.5625,6986929.1584,7094642.02514793,4,1,4681
4192,AA,13244,10140,245.3759375,249.086315789474,300.474230769231,278.08064516129,41,19,26,35,1001.0,1001.0,1000.0,1000.0,American Airlines,1681.0,361.0,676.0,1225.0,1,1002001.0,1002001.0,1000000.0,1000000.0,4,1,4692
4193,AA,13244,10397,195.92,240.514,198.444634146341,236.302173913043,1,15,47,24,737.0,737.0,737.0,737.0,American Airlines,1.0,225.0,2209.0,576.0,1,543169.0,543169.0,543169.0,543169.0,4,1,4693
4194,AA,13244,10423,269.424133333333,253.19196969697,222.22,254.208076923077,95,75,62,83,622.0,622.0,621.0,621.0,American Airlines,9025.0,5625.0,3844.0,6889.0,1,386884.0,386884.0,385641.0,385641.0,4,1,4694
4195,AA,13244,10529,281.0,353.956,312.225185185185,263.290169491525,1,5,27,65,1903.0,1202.6,1188.14814814815,1139.8813559322,American Airlines,1.0,25.0,729.0,4225.0,1,3621409.0,1446246.76,1411696.02194787,1299329.50560184,4,1,4695
4196,AA,13244,10721,138.291428571429,245.327368421053,258.253428571429,270.313382352941,7,19,143,145,1420.71428571429,1306.78947368421,1230.6,1236.70588235294,American Airlines,49.0,361.0,20449.0,21025.0,1,2018429.08163265,1707698.72853186,1514376.36,1529441.43944637,4,1,4696
4198,AA,13244,10821,166.295,293.525714285714,248.00320754717,209.869803921569,2,7,55,59,1113.0,1120.71428571429,878.301886792453,870.803921568627,American Airlines,4.0,49.0,3025.0,3481.0,1,1238769.0,1256000.51020408,771414.204343183,758299.4698193,4,1,4698
4203,AA,13244,11057,133.515,249.773448275862,239.47990430622,219.74928125,2,30,266,488,511.0,530.965517241379,519.311004784689,511.0,American Airlines,4.0,900.0,70756.0,238144.0,1,261121.0,281924.380499405,269683.919690483,261121.0,4,1,4703
4205,AA,13244,11109,262.886363636364,309.805555555556,210.076923076923,223.44,24,18,13,30,1024.0,1024.0,1023.0,1023.0,American Airlines,576.0,324.0,169.0,900.0,1,1048576.0,1048576.0,1046529.0,1046529.0,4,1,4705
4207,AA,13244,11278,374.214285714286,308.630434782609,196.785194805195,227.42347826087,7,24,89,74,1057.0,960.652173913043,886.051948051948,848.086956521739,American Airlines,49.0,576.0,7921.0,5476.0,1,1117249.0,922852.599243856,785088.054646652,719251.485822306,4,1,4707
4208,AA,13244,11292,305.984418604651,263.367142857143,261.858571428571,254.570681818182,52,30,28,56,1073.0,1201.67857142857,1149.35714285714,1351.56818181818,American Airlines,2704.0,900.0,784.0,3136.0,1,1151329.0,1444031.38903061,1321021.84183673,1826736.55010331,4,1,4708
4209,AA,13244,11298,307.841219512195,317.698172588833,186.073605633803,201.899414225941,687,528,555,1031,432.0,432.0,431.0,431.0,American Airlines,471969.0,278784.0,308025.0,1062961.0,1,186624.0,186624.0,185761.0,185761.0,4,1,4709
4210,AA,13244,11423,240.24,259.657619047619,241.661818181818,179.3125,5,22,11,9,1002.8,828.0,982.727272727273,1055.0,American Airlines,25.0,484.0,121.0,81.0,1,1005607.84,685584.0,965752.892561984,1113025.0,4,1,4710
4211,AA,13244,11433,372.5,246.18,197.9705,241.087142857143,1,18,41,30,726.0,803.444444444444,951.575,980.464285714286,American Airlines,1.0,324.0,1681.0,900.0,1,527076.0,645522.975308642,905494.980625,961310.215561224,4,1,4711
4212,AA,13244,11540,280.055862068965,280.608695652174,258.103684210526,314.037037037037,37,23,21,27,983.0,1047.69565217391,982.0,982.0,American Airlines,1369.0,529.0,441.0,729.0,1,966289.0,1097666.17958412,964324.0,964324.0,4,1,4712
4213,AA,13244,11618,375.2725,282.831538461538,192.040588235294,244.436315789474,4,14,37,76,1387.25,1144.61538461538,1056.44117647059,1048.94736842105,American Airlines,16.0,196.0,1369.0,5776.0,1,1924462.5625,1310144.37869822,1116067.95934256,1100290.58171745,4,1,4713
4214,AA,13244,11697,278.69125,402.795,216.570405405405,241.188636363636,8,11,80,54,1551.0,1223.8,1148.5,1143.0,American Airlines,64.0,121.0,6400.0,2916.0,1,2405601.0,1497686.44,1319052.25,1306449.0,4,1,4714
4218,AA,13244,12173,710.521212121212,568.102666666667,597.893846153846,529.7772,33,15,13,26,4218.33333333333,4275.93333333333,4367.38461538462,4201.68,American Airlines,1089.0,225.0,169.0,676.0,1,17794336.1111111,18283605.8711111,19074048.3786982,17654114.8224,4,1,4718
4220,AA,13244,12266,261.157096774194,355.991428571429,246.56125,253.601111111111,32,14,16,18,656.0,656.0,655.0,603.055555555556,American Airlines,1024.0,196.0,256.0,324.0,1,430336.0,430336.0,429025.0,363676.00308642,4,1,4720
4223,AA,13244,12478,236.67,170.453333333333,209.702898550725,220.271475409836,1,6,72,69,1316.0,1069.0,1073.15942028986,1050.73770491803,American Airlines,1.0,36.0,5184.0,4761.0,1,1731856.0,1142761.0,1151671.14135686,1104049.72453641,4,1,4723
4224,AA,13244,12889,231.633725490196,273.115505617978,243.806336633663,257.100659898477,55,90,107,248,1487.0,1567.40449438202,1634.55445544554,1585.78172588832,American Airlines,3025.0,8100.0,11449.0,61504.0,1,2211169.0,2456756.84900896,2671768.26781688,2514703.68216135,4,1,4724
4225,AA,13244,12892,319.724864864865,283.06012195122,244.676896551724,274.7416,186,209,215,247,1681.68243243243,1753.99390243902,1779.31034482759,1765.665,American Airlines,34596.0,43681.0,46225.0,61009.0,1,2828055.80355186,3076494.60979328,3165945.30321046,3117572.892225,4,1,4725
4226,AA,13244,12953,259.827272727273,199.020909090909,273.415222222222,263.739795918367,12,60,109,50,1480.0,1187.85454545455,1029.07777777778,1041.32653061224,American Airlines,144.0,3600.0,11881.0,2500.0,1,2190400.0,1410998.42115702,1059001.07271605,1084360.94335693,4,1,4726
4228,AA,13244,13204,431.15,245.5825,206.536403508772,209.753310344828,1,17,125,192,979.0,1037.875,995.552631578947,988.537931034483,American Airlines,1.0,289.0,15625.0,36864.0,1,958441.0,1077184.515625,991125.042243767,977207.241093936,4,1,4728
4229,AA,13244,13303,300.333333333333,331.8046,274.913596491228,261.622727272727,16,117,117,77,1506.73333333333,937.49,1033.85964912281,1181.77272727273,American Airlines,256.0,13689.0,13689.0,5929.0,1,2270245.33777778,878887.5001,1068865.77408433,1396586.77892562,4,1,4729
4230,AA,13244,13342,405.0,242.888,272.2325,424.875,1,5,8,4,1162.0,558.0,1086.5,1162.0,American Airlines,1.0,25.0,64.0,16.0,1,1350244.0,311364.0,1180482.25,1350244.0,4,1,4730
4231,AA,13244,13487,305.419090909091,224.850588235294,211.353333333333,255.748529411765,11,35,27,36,1200.54545454545,1018.61764705882,1308.18518518519,1375.94117647059,American Airlines,121.0,1225.0,729.0,1296.0,1,1441309.38842975,1037581.91089965,1711348.478738,1893214.12110727,4,1,4731
4232,AA,13244,13851,247.153333333333,318.627142857143,229.5,283.24037037037,45,36,23,28,607.0,607.0,606.0,593.111111111111,American Airlines,2025.0,1296.0,529.0,784.0,1,368449.0,368449.0,367236.0,351780.790123457,4,1,4733
4233,AA,13244,13871,352.357,259.837142857143,241.764,293.5,10,14,5,12,1004.2,991.857142857143,971.2,1014.0,American Airlines,100.0,196.0,25.0,144.0,1,1008417.64,983780.591836735,943229.44,1028196.0,4,1,4734
4234,AA,13244,13891,350.729047619048,358.011875,334.148205128205,336.288686868687,48,48,40,104,1620.0,1620.0,1650.15384615385,1631.82828282828,American Airlines,2304.0,2304.0,1600.0,10816.0,1,2624400.0,2624400.0,2723007.71597633,2662863.5446383,4,1,4735
4236,AA,13244,13931,499.0,202.593333333333,227.971578947368,215.596129032258,1,3,20,35,1644.0,801.0,869.684210526316,832.58064516129,American Airlines,1.0,9.0,400.0,1225.0,1,2702736.0,641601.0,756350.626038781,693190.530697191,4,1,4737
4237,AA,13244,14027,220.46,383.671666666667,191.05,251.302909090909,6,6,41,63,1534.0,1334.33333333333,1101.0,1101.0,American Airlines,36.0,36.0,1681.0,3969.0,1,2353156.0,1780445.44444444,1212201.0,1212201.0,4,1,4738
4238,AA,13244,14057,304.816785714286,302.058,303.095357142857,322.04,29,10,28,75,2061.0,2183.3,2148.07142857143,2112.45454545455,American Airlines,841.0,100.0,784.0,5625.0,1,4247721.0,4766798.89,4614210.8622449,4462464.20661157,4,1,4739
4239,AA,13244,14100,579.704285714286,293.142580645161,199.387818181818,306.282944785276,7,33,64,185,1502.28571428571,1154.16129032258,964.618181818182,931.539877300614,American Airlines,49.0,1089.0,4096.0,34225.0,1,2256862.36734694,1332088.28407908,930488.236694215,867766.543001242,4,1,4740
4240,AA,13244,14107,334.266091954023,304.788405797101,294.78112244898,274.540927835052,125,73,102,449,1304.31034482759,1337.21739130435,1573.5306122449,1337.36426116838,American Airlines,15625.0,5329.0,10404.0,201601.0,1,1701225.47562426,1788150.35160681,2475998.5876718,1788543.16705046,4,1,4741
4241,AA,13244,14122,377.775,227.088571428571,229.822,260.659892473118,2,14,74,101,904.0,896.285714285714,944.657142857143,897.333333333333,American Airlines,4.0,196.0,5476.0,10201.0,1,817216.0,803328.081632653,892377.11755102,805207.111111111,4,1,4742
4244,AA,13244,14524,812.22,416.715,233.57,281.050487804878,1,4,36,46,1590.0,1361.5,847.527777777778,804.365853658537,American Airlines,1.0,16.0,1296.0,2116.0,1,2528100.0,1853682.25,718303.334104938,647004.426531826,4,1,4746
4245,AA,13244,14635,678.0,1000.0,236.487142857143,223.398604651163,1,1,21,50,1449.0,1449.0,1134.80952380952,1118.83720930233,American Airlines,1.0,1.0,441.0,2500.0,1,2099601.0,2099601.0,1287792.6553288,1251796.70091942,4,1,4747
4246,AA,13244,14679,301.635263157895,307.033050847458,314.602948717949,305.326390532544,115,136,91,199,1603.0,1639.24576271186,1601.5641025641,1624.50887573964,American Airlines,13225.0,18496.0,8281.0,39601.0,1,2569609.0,2687126.6705688,2565007.57462196,2639029.08735689,4,1,4748
4247,AA,13244,14683,254.773974358974,308.487878787879,264.99358490566,283.48,90,70,64,90,679.0,679.0,678.0,677.311688311688,American Airlines,8100.0,4900.0,4096.0,8100.0,1,461041.0,461041.0,459684.0,458751.12312363,4,1,4749
4249,AA,13244,14747,261.739655172414,326.345217391304,281.97140625,297.643235294118,63,79,68,125,2100.27586206897,2102.4347826087,2107.59375,2236.0,American Airlines,3969.0,6241.0,4624.0,15625.0,1,4411158.69678954,4420232.01512287,4441951.41503906,4999696.0,4,1,4751
4250,AA,13244,14771,255.413739130435,336.603823529412,322.208441558442,283.545422535211,142,113,79,173,1897.19130434783,1959.70588235294,2048.61038961039,2044.2676056338,American Airlines,20164.0,12769.0,6241.0,29929.0,1,3599334.84529301,3840447.14532872,4196804.52841963,4179030.04344376,4,1,4752
4251,AA,13244,14831,258.677,323.664,340.810256410256,329.050609756098,35,21,42,91,1888.5,1892.5,1883.66666666667,1885.42682926829,American Airlines,1225.0,441.0,1764.0,8281.0,1,3566432.25,3581556.25,3548200.11111111,3554834.32852469,4,1,4753
4252,AA,13244,14843,335.353333333333,348.605,324.0856,217.300217391304,3,13,25,58,2135.0,2013.83333333333,1978.92,1996.10869565217,American Airlines,9.0,169.0,625.0,3364.0,1,4558225.0,4055524.69444444,3916124.3664,3984449.92485822,4,1,4754
4253,AA,13244,14869,289.4285,299.161891891892,264.7525,235.486725663717,22,38,66,140,1421.0,1466.02702702703,1425.85,1554.26548672566,American Airlines,484.0,1444.0,4356.0,19600.0,1,2019241.0,2149235.2439737,2033048.2225,2415741.20322656,4,1,4755
4254,AA,13244,14893,370.3796,390.993333333333,313.891071428571,289.519324324324,26,36,28,84,1870.08,1863.0,1876.39285714286,1904.7972972973,American Airlines,676.0,1296.0,784.0,7056.0,1,3497199.2064,3470769.0,3520850.15433673,3628252.74379109,4,1,4756
4255,AA,13244,14908,376.0875,341.1136,342.312340425532,299.345205479452,69,80,50,77,1637.0,1652.48,1646.91489361702,1645.6301369863,American Airlines,4761.0,6400.0,2500.0,5929.0,1,2679769.0,2730690.1504,2712328.66681756,2708098.54775755,4,1,4757
4256,AA,13244,15304,298.25,171.4475,203.445434782609,210.5525,2,4,48,77,1212.0,1051.75,1026.41304347826,1038.85294117647,American Airlines,4.0,16.0,2304.0,5929.0,1,1468944.0,1106178.0625,1053523.73582231,1079215.433391,4,1,4759
4257,AA,13244,15370,284.635675675676,294.9955,297.277857142857,252.2196,41,23,28,25,669.0,669.0,668.0,668.0,American Airlines,1681.0,529.0,784.0,625.0,1,447561.0,447561.0,446224.0,446224.0,4,1,4760
4258,AA,13244,15376,289.212291666667,312.207857142857,301.783548387097,321.457619047619,53,32,32,44,1245.0,1269.39285714286,1244.0,1283.21428571429,American Airlines,2809.0,1024.0,1024.0,1936.0,1,1550025.0,1611358.22576531,1547536.0,1646638.90306122,4,1,4761
4260,AA,13256,10397,250.427083333333,273.243157894737,339.578947368421,276.823255813953,60,67,41,45,1200.0,1200.0,1200.0,1200.0,American Airlines,3600.0,4489.0,1681.0,2025.0,1,1440000.0,1440000.0,1440000.0,1440000.0,4,1,4763
4261,AA,13256,10423,238.058695652174,240.752333333333,304.652,281.034117647059,30,33,30,18,659.0,659.0,659.0,659.0,American Airlines,900.0,1089.0,900.0,324.0,1,434281.0,434281.0,434281.0,434281.0,4,1,4764
4262,AA,13256,10721,283.375862068965,309.598709677419,380.698947368421,313.386666666667,36,35,38,24,2031.0,2033.09677419355,2032.31578947368,2044.83333333333,American Airlines,1296.0,1225.0,1444.0,576.0,1,4124961.0,4133482.49323621,4130307.46814404,4181343.36111111,4,1,4765
4263,AA,13256,11278,242.176590909091,318.471315789474,398.438571428571,369.270454545455,50,46,60,22,1661.0,1661.0,1662.33928571429,1670.72727272727,American Airlines,2500.0,2116.0,3600.0,484.0,1,2758921.0,2758921.0,2763371.90082908,2791329.61983471,4,1,4766
4264,AA,13256,11292,251.578363636364,258.112244897959,330.211428571429,228.473636363636,76,51,50,26,1110.0,1110.0,1110.0,1110.0,American Airlines,5776.0,2601.0,2500.0,676.0,1,1232100.0,1232100.0,1232100.0,1232100.0,4,1,4767
4265,AA,13256,11298,212.908323699422,190.663429487179,195.176282051282,241.041624365482,742,863,511,404,469.0,469.0,469.0,469.0,American Airlines,550564.0,744769.0,261121.0,163216.0,1,219961.0,219961.0,219961.0,219961.0,4,1,4768
4266,AA,13256,11433,252.429655172414,284.006666666667,356.704461538462,377.828157894737,73,93,65,80,1455.0,1474.26923076923,1464.55384615385,1455.0,American Airlines,5329.0,8649.0,4225.0,6400.0,1,2117025.0,2173469.7647929,2144917.96828402,2117025.0,4,1,4769
4267,AA,13256,11540,229.514509803922,285.63175,428.015833333333,408.295333333333,75,44,24,17,1020.0,1020.0,1020.0,1020.0,American Airlines,5625.0,1936.0,576.0,289.0,1,1040400.0,1040400.0,1040400.0,1040400.0,4,1,4770
4269,AA,13256,12889,275.850740740741,320.06052631579,334.975813953488,327.487631578947,60,68,45,41,1531.7037037037,1524.0,1524.0,1524.0,American Airlines,3600.0,4624.0,2025.0,1681.0,1,2346116.23593964,2322576.0,2322576.0,2322576.0,4,1,4772
4270,AA,13256,12892,272.342857142857,262.265465116279,344.154880952381,338.576,125,110,104,56,1716.23376623377,1708.24418604651,1704.90476190476,1718.28,American Airlines,15625.0,12100.0,10816.0,3136.0,1,2945458.34036094,2918098.19916171,2906700.24716553,2952486.1584,4,1,4773
4271,AA,13256,12953,254.022291666667,403.01698630137,363.911363636364,356.825588235294,60,79,76,40,1858.0,1895.47945205479,1859.63636363636,1858.0,American Airlines,3600.0,6241.0,5776.0,1600.0,1,3452164.0,3592842.35316194,3458247.40495868,3452164.0,4,1,4774
4272,AA,13256,13198,234.115,210.408421052632,318.055142857143,314.5,48,46,39,26,950.911764705882,963.342105263158,929.0,929.0,American Airlines,2304.0,2116.0,1521.0,676.0,1,904233.184256055,928028.011772853,863041.0,863041.0,4,1,4775
4273,AA,13256,13204,239.576923076923,232.234237288136,381.801315789474,367.848709677419,62,77,40,31,1454.0,1454.0,1473.65789473684,1454.0,American Airlines,3844.0,5929.0,1600.0,961.0,1,2114116.0,2114116.0,2171667.59072022,2114116.0,4,1,4776
4274,AA,13256,13303,303.428863636364,307.862037037037,436.280731707317,486.0444,58,66,45,29,1597.18181818182,1602.31481481481,1591.63414634146,1650.76,American Airlines,3364.0,4356.0,2025.0,841.0,1,2550989.76033058,2567412.76577503,2533299.25580012,2725008.5776,4,1,4777
4275,AA,13256,13487,241.2025,263.1545,300.69298245614,282.591764705882,49,49,66,36,1321.0,1321.0,1321.0,1321.0,American Airlines,2401.0,2401.0,4356.0,1296.0,1,1745041.0,1745041.0,1745041.0,1745041.0,4,1,4778
4276,AA,13256,13930,266.276144578313,257.615918367347,375.590285714286,326.603384615385,108,119,79,74,1280.46987951807,1281.0612244898,1298.77142857143,1276.90769230769,American Airlines,11664.0,14161.0,6241.0,5476.0,1,1639603.11235303,1641117.8608913,1686807.22367347,1630493.25467456,4,1,4779
